"alpha","lambda","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
0.1,1.28030280525548e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,1.40254452584151e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,1.53645773397759e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,1.68315680878876e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,1.8438625289339e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,2.01991223150095e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,2.21277094086086e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,2.42404356009066e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,2.65548822641851e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,2.90903094182994e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,3.18678160058626e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,3.49105154703055e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,3.82437280979103e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,4.18951917244231e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,4.58952925596728e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,5.02773180510362e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,5.50777338899933e-05,0.0354201868426638,0.813208881677529,0.0241664500575333,0.00488333733305636,0.0577829154233086,0.0029389722947344
0.1,6.03364874669244e-05,0.0354190894683438,0.8132017667119,0.0241663663105553,0.00487903420108741,0.0577681477018692,0.00293538180693145
0.1,6.60973402993934e-05,0.0354186164492042,0.813142459763579,0.0241616650583964,0.00487474798351328,0.0578260476191174,0.0029307233286662
0.1,7.24082322002713e-05,0.0354175399938488,0.813085997686595,0.024155299905313,0.0048749489960642,0.0579439689779046,0.0029283270998621
0.1,7.93216802161784e-05,0.0354189559948775,0.813010612569245,0.0241501593711756,0.00487335017777994,0.0580226599254424,0.00292278754617918
0.1,8.68952156560742e-05,0.0354227810415375,0.812914038893376,0.0241454794460633,0.00487602023806731,0.0581500487756667,0.00291845612406549
0.1,9.51918628467931e-05,0.0354299463349386,0.812777870239381,0.0241471421665412,0.00488451569021396,0.0583482128825014,0.0029247680483176
0.1,0.000104280663599564,0.0354375439009071,0.812630604385701,0.0241489005130393,0.00489775736486729,0.0585987015424203,0.00293598146715435
0.1,0.000114237251751943,0.035446956935322,0.812459201879018,0.0241486391716735,0.00491388593271055,0.058885099225723,0.00294838762571938
0.1,0.000125144482566289,0.0354591294111727,0.812252636493073,0.0241460963333729,0.00493169657494456,0.0592139034318064,0.00296070756439478
0.1,0.000137093122222436,0.0354599884662138,0.812156695750208,0.024141830061964,0.0049386006037235,0.0594534716332495,0.00297422939015854
0.1,0.000150182603142254,0.035465160438537,0.81201979624404,0.0241384954745452,0.00495104624079259,0.0597425223112988,0.00298597598944187
0.1,0.000164521851431673,0.0354689873256756,0.811896086176894,0.0241366136519508,0.0049579815223498,0.0599561979120774,0.00299525796564632
0.1,0.000180230193325834,0.0354693177518166,0.811810568158629,0.0241323960330427,0.00496624207732781,0.0601924609874281,0.00300330541479708
0.1,0.000197438348180502,0.0354671094755735,0.811740750781342,0.0241258101144085,0.00498284335833411,0.0605163902410042,0.00301567307473589
0.1,0.000216289516273062,0.0354693361905634,0.811628203031493,0.0241207187417115,0.00500564518614089,0.0608874932513785,0.00303027818446288
0.1,0.000236940570465404,0.0354810652043175,0.811424923590202,0.0241196398379243,0.00502842811855899,0.0612274177152545,0.00304992306763511
0.1,0.000259563361645297,0.0354940132006396,0.811220660567091,0.0241169645029634,0.00504346043101684,0.0614674970859905,0.00306627848548895
0.1,0.000284346148809685,0.0354984754548952,0.8111034084429,0.0241104578518637,0.00506041130107483,0.0617071184284231,0.00307952778337398
0.1,0.000311495165690555,0.0355024317039353,0.810988171550334,0.0240997344179057,0.0050812107209116,0.0619972322589497,0.00309474725772784
0.1,0.000341236336960304,0.0355069359180844,0.810870911442664,0.0240901527553035,0.00509721836372665,0.0621998600782581,0.00310216970226158
0.1,0.000373817158298251,0.0355156358657975,0.810708250683771,0.0240820988721538,0.00511335613424901,0.0624323002513734,0.00310627739890936
0.1,0.00040950875596357,0.0355347369331607,0.810431514540204,0.024074508879177,0.00513736557011925,0.0628072841266085,0.00311689901188828
0.1,0.000448608143013684,0.0355529776001451,0.810157003840623,0.0240607422287813,0.00516966110969607,0.0632644367762299,0.00313253978866188
0.1,0.000491440690943587,0.0355706884335092,0.809894090917958,0.0240432478052007,0.00520167668983687,0.0637213136555567,0.00315112993931563
0.1,0.000538362837314221,0.0355888746699897,0.809631744508296,0.0240291678516086,0.00523863525127528,0.0641937307630712,0.00317545625280559
0.1,0.000589765051901835,0.0356138742558329,0.809283445624699,0.024019841638576,0.00528224563025783,0.0647465692937699,0.0032049906130088
0.1,0.000646075086051609,0.0356366223487793,0.808949441241138,0.0240067683083098,0.00532897494806469,0.0653606634164297,0.00323661798651477
0.1,0.00070776153227552,0.0356619021673884,0.808597295798201,0.023991781694065,0.00536969801235287,0.0659115359577241,0.0032567641253428
0.1,0.000775337723716184,0.0356734002212798,0.808401433824508,0.0239716070969422,0.00539761105686458,0.0662994098688869,0.00326138484208912
0.1,0.000849366005926663,0.0356725447566679,0.808338485407959,0.0239419196012397,0.00541377340527108,0.0664907684874423,0.00325858988763549
0.1,0.0009304624165145,0.0356669690921858,0.808331279592647,0.0239135613125944,0.00543092245238214,0.0666437146330487,0.00325765851650524
0.1,0.00101930181159235,0.0356614840490926,0.808318257275997,0.0238937560213875,0.00544909519333684,0.0668025502504338,0.00326029412944564
0.1,0.00111662348169572,0.0356522683800661,0.808355710697324,0.0238711728285214,0.00546183087475965,0.0668702839724617,0.00326411701386772
0.1,0.00122323730390164,0.0356402834332328,0.808402813622146,0.0238598332056649,0.0054834418308749,0.0670103383509032,0.00328782384802682
0.1,0.00134003048134384,0.0356317518082313,0.808410561561497,0.023855982999064,0.00550650227712245,0.0671810755728797,0.00332312191765786
0.1,0.00146797492620859,0.0356238018555265,0.808418371590291,0.0238512582952486,0.00552305422196982,0.0672983989136627,0.0033582576817764
0.1,0.00160813534764974,0.0356142795498185,0.808433534254236,0.0238421729954268,0.00554325813476041,0.0673939924485563,0.00339478219182562
0.1,0.00176167811192782,0.0356135183238323,0.808368932088302,0.0238343577998532,0.00556370652102934,0.0674594371180172,0.00343710961083962
0.1,0.0019298809485043,0.0356195391736652,0.808248203086396,0.0238296539211071,0.00558463628299438,0.0675365995412535,0.00348003351832723
0.1,0.00211414358286156,0.0356263976811858,0.808132543149352,0.0238279501995983,0.00560640319268854,0.0676172285998458,0.00352045183314614
0.1,0.00231599938453134,0.0356295922826581,0.80805869970961,0.0238266934098496,0.00563301876362075,0.0677447046656744,0.00355843761270987
0.1,0.00253712812726247,0.0356305794706194,0.808022627319827,0.0238221240583259,0.00565496629793716,0.0677814778552686,0.00359258368593762
0.1,0.0027793699675136,0.0356331210540071,0.807981373874483,0.0238191932562464,0.00567426205062511,0.0677640324685744,0.00361508445490201
