"sigma","C","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
0.00588172987502286,2097152,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,4194304,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,8388608,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,16777216,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,33554432,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,67108864,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,134217728,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,268435456,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,536870912,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,1073741824,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,2147483648,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,4294967296,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,8589934592,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,17179869184,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,34359738368,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,68719476736,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,137438953472,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,274877906944,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,549755813888,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,1099511627776,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,2199023255552,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,4398046511104,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,8796093022208,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,17592186044416,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,35184372088832,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,70368744177664,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,140737488355328,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,281474976710656,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,562949953421312,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,1125899906842624,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,2251799813685248,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,4503599627370496,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,9007199254740992,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,18014398509481984,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,36028797018963968,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,72057594037927936,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,144115188075855872,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,288230376151711744,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,576460752303423488,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,1152921504606846976,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,2305843009213693952,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,4611686018427387904,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,9223372036854775808,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,18446744073709551616,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,36893488147419103232,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,73786976294838206464,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,1.47573952589676e+20,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,2.95147905179353e+20,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,5.90295810358706e+20,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,1.18059162071741e+21,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,2.36118324143482e+21,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,4.72236648286965e+21,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,9.44473296573929e+21,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,1.88894659314786e+22,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,3.77789318629572e+22,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,7.55578637259143e+22,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,1.51115727451829e+23,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,3.02231454903657e+23,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,6.04462909807315e+23,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,1.20892581961463e+24,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,2.41785163922926e+24,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,4.83570327845852e+24,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,9.67140655691703e+24,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,1.93428131138341e+25,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,3.86856262276681e+25,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,7.73712524553363e+25,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,1.54742504910673e+26,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,3.09485009821345e+26,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,6.1897001964269e+26,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,1.23794003928538e+27,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,2.47588007857076e+27,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,4.95176015714152e+27,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,9.90352031428304e+27,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,1.98070406285661e+28,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,3.96140812571322e+28,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,7.92281625142643e+28,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
0.00588172987502286,1.58456325028529e+29,0.02677659483128,0.6409171308298,0.0135531477433457,0.00376099034024761,0.10306572717821,0.000930187704898549
