"alpha","lambda","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
0.109090909090909,9.12179859028462e-06,0.0271138613352123,0.627733855614702,0.0155373237500891,0.00469723632482498,0.0490881281062434,0.000948211127567155
0.109090909090909,9.99273658240523e-06,0.0271138613352123,0.627733855614702,0.0155373237500891,0.00469723632482498,0.0490881281062434,0.000948211127567155
0.109090909090909,1.09468306515441e-05,0.0271138613352123,0.627733855614702,0.0155373237500891,0.00469723632482498,0.0490881281062434,0.000948211127567155
0.109090909090909,1.19920204365822e-05,0.0271138613352123,0.627733855614702,0.0155373237500891,0.00469723632482498,0.0490881281062434,0.000948211127567155
0.109090909090909,1.31370036432527e-05,0.0271138613352123,0.627733855614702,0.0155373237500891,0.00469723632482498,0.0490881281062434,0.000948211127567155
0.109090909090909,1.4391308423422e-05,0.0271138613352123,0.627733855614702,0.0155373237500891,0.00469723632482498,0.0490881281062434,0.000948211127567155
0.109090909090909,1.57653726650545e-05,0.0271138613352123,0.627733855614702,0.0155373237500891,0.00469723632482498,0.0490881281062434,0.000948211127567155
0.109090909090909,1.72706308526843e-05,0.0271138613352123,0.627733855614702,0.0155373237500891,0.00469723632482498,0.0490881281062434,0.000948211127567155
0.109090909090909,1.89196092212171e-05,0.0271138613352123,0.627733855614702,0.0155373237500891,0.00469723632482498,0.0490881281062434,0.000948211127567155
0.109090909090909,2.07260299948992e-05,0.0271173034177986,0.627629435388755,0.0155382809297852,0.00469936178134369,0.0491299566705667,0.000948346922712399
0.109090909090909,2.27049255788923e-05,0.0271197750755869,0.627452242194932,0.015539404671644,0.00471602461208931,0.0493748738426854,0.000953633914042805
0.109090909090909,2.487276365372e-05,0.0271224016480995,0.627268802830495,0.0155393439708591,0.00473036452612449,0.0496119610756402,0.000957371822742263
0.109090909090909,2.72475842135747e-05,0.0271268767730371,0.627036599621902,0.0155412005182284,0.00474663070000531,0.0498541249208047,0.000963137185557456
0.109090909090909,2.98491496888728e-05,0.0271301719957138,0.626833658113044,0.0155419712641821,0.00476439416682146,0.0501190672380432,0.000969648256613091
0.109090909090909,3.26991094023248e-05,0.0271335793390821,0.626621783613905,0.0155428967889105,0.00478332445227916,0.0504209233053307,0.000977218290867119
0.109090909090909,3.5821179727066e-05,0.0271376360874126,0.626402849790308,0.0155443620229075,0.00480288278028803,0.0507634247727333,0.000985858231273849
0.109090909090909,3.92413414460619e-05,0.0271418744538434,0.626166679691205,0.015548062749956,0.00482201486395724,0.0511221959170449,0.000994912733097151
0.109090909090909,4.29880559551449e-05,0.0271486248752044,0.625864577277601,0.015552709818903,0.00484029337231725,0.0514270629236603,0.00100306765081884
0.109090909090909,4.70925021088474e-05,0.0271539264066145,0.625619938106355,0.0155550281170782,0.00485785338671859,0.0517606136961965,0.00101144021496163
0.109090909090909,5.15888356799809e-05,0.0271619063433943,0.625300355735675,0.0155593645528884,0.00487696246094181,0.0521388682454772,0.00102204074722673
0.109090909090909,5.65144735920937e-05,0.027162000132301,0.625147120665354,0.0155598799047341,0.00489915592798989,0.0525247152555002,0.00103235178987534
0.109090909090909,6.19104052900896e-05,0.0271731191283501,0.624745164256586,0.0155672184709503,0.00491764019138327,0.0529139869249798,0.00104107599466546
0.109090909090909,6.78215338401272e-05,0.0271745473347313,0.624579708841376,0.0155682055395859,0.00493670521869024,0.0533560533231126,0.00104928820735765
0.109090909090909,7.42970495973127e-05,0.0271806096513649,0.624297051944462,0.0155751806543513,0.00495469862450309,0.0537534860741837,0.00105676059008521
0.109090909090909,8.13908395507203e-05,0.0271817914459607,0.624140182247505,0.0155770793437462,0.0049726543381824,0.0542234066911024,0.00106403829111392
0.109090909090909,8.91619357521662e-05,0.027187602252859,0.623859271453041,0.0155831581150627,0.00499155998714024,0.0546169316516658,0.00107129625325944
0.109090909090909,9.76750065604043e-05,0.0271904801854514,0.623654962920224,0.0155861740699059,0.00500951103500945,0.0550316653456324,0.00107915854571736
0.109090909090909,0.000107000894788707,0.02719175758369,0.623496400628293,0.0155887532013031,0.00502601599217951,0.0554067227301399,0.00108449157682141
0.109090909090909,0.00011721720723411,0.0271900438446828,0.623418593965301,0.0155883592361263,0.00504069327716782,0.0557124922443188,0.00108655199941487
0.109090909090909,0.000128408960494174,0.0271896985009049,0.623298814952145,0.0155903581437021,0.00505770054887808,0.0560878446867554,0.00109000503996747
0.109090909090909,0.000140669288445528,0.0271907262370283,0.623148947489453,0.0155911979707859,0.00507275391311158,0.0564701913402103,0.00109314098889778
0.109090909090909,0.00015410021727159,0.0271916826500562,0.623015797012368,0.0155890700263497,0.00508253494746923,0.056728507083427,0.00109363081933635
0.109090909090909,0.000168813514488963,0.0271965556926598,0.622777015921536,0.0155899506337516,0.00509066696601343,0.0569675273994705,0.0010953876603091
0.109090909090909,0.000184931619037822,0.02720216401323,0.622506607769837,0.0155923950962606,0.00510055294052934,0.057224333004471,0.00109913100493723
0.109090909090909,0.000202588660176173,0.0272089073766351,0.622231295001807,0.015592823670469,0.00510903135265375,0.0573535438436664,0.00110235751570853
0.109090909090909,0.000221931573656873,0.0272150906277593,0.621953419476814,0.0155941134274888,0.00511514714321565,0.0574777889378105,0.0011052759548962
0.109090909090909,0.000243121324475834,0.027225507690919,0.621559114638163,0.0155979255850412,0.005121508979573,0.0575115342527942,0.00110981982588576
0.109090909090909,0.000266334246366722,0.0272346439977922,0.621196460532369,0.0156000751750636,0.00512920957497689,0.0575426560225124,0.00111599174248054
0.109090909090909,0.00029176350918893,0.0272432100871342,0.620843814997279,0.0156015554858651,0.00513333121078083,0.0575600533670543,0.00111798853307635
0.109090909090909,0.000319620726419938,0.0272500083729228,0.620547998514254,0.0155993495597146,0.00514012968997105,0.0576478834370701,0.00112050204291278
0.109090909090909,0.000350137716129051,0.0272566558994774,0.620264099090116,0.0155945553207771,0.0051467961640516,0.0577223165479527,0.00112164394172568
0.109090909090909,0.000383568430086705,0.0272642291817718,0.619952646427033,0.0155860634487331,0.00515173327864418,0.0577272540413066,0.00112295237969248
0.109090909090909,0.000420191067062747,0.0272699156129058,0.6196863380981,0.0155729071980124,0.00515837017509645,0.0577487548384168,0.00112620579181184
0.109090909090909,0.000460310387899804,0.0272756929118588,0.619407275771176,0.0155563351171572,0.00516513620249886,0.0577283473797069,0.00112889644719551
0.109090909090909,0.000504260251626976,0.0272813418523093,0.619124783501583,0.0155379169468041,0.00517247262203677,0.0576605327408321,0.00113078603958249
0.109090909090909,0.000552406393718514,0.027285280461279,0.618896854722158,0.0155168816838048,0.00518383117497052,0.0576544058763152,0.00113478114756736
0.109090909090909,0.000605149469617187,0.0272892388894016,0.618673493497217,0.0154950040365815,0.00519906750029445,0.0576772962908807,0.00114174486330994
0.109090909090909,0.000662928388849474,0.0272951347804024,0.618389045387707,0.0154737944449487,0.00521563877746791,0.0576564048858876,0.00114985658480125
0.109090909090909,0.000726223967477932,0.0272999096596482,0.61814953302352,0.0154509227577827,0.00523231437576674,0.0576385046092349,0.00115565179775905
0.109090909090909,0.000795562929285173,0.0273027842047908,0.617969304694635,0.015423131446016,0.00525245319292043,0.0576738832176552,0.00116236342962647
0.109090909090909,0.000871522288985923,0.0273067830790387,0.617765435719088,0.0153917214399689,0.00527597663212248,0.0577474369932081,0.00116954433119081
0.109090909090909,0.000954734153942708,0.0273121427875854,0.617522879859726,0.0153597503515242,0.00530232090816237,0.0578213553291927,0.00117867419178363
0.109090909090909,0.0010458909843434,0.027317338946508,0.617293823294222,0.0153254353475752,0.00533087142762368,0.0578959169716069,0.00119004229094277
0.109090909090909,0.00114575135561396,0.0273233580984983,0.617054907969416,0.015288427833134,0.00536121461965937,0.0579388017540367,0.00120322020775329
0.109090909090909,0.00125514627101921,0.0273335819394805,0.616719601450592,0.0152506491015744,0.00539288409070756,0.0580105076542054,0.00121388952361686
0.109090909090909,0.00137498607698285,0.027344583483769,0.616386422199625,0.0152116613281661,0.00542775650470176,0.0581160555450688,0.00122168285777243
0.109090909090909,0.00150626803867368,0.0273583625581845,0.615978081171512,0.0151746095642497,0.00546549661965755,0.0582561457029268,0.00123185230549955
0.109090909090909,0.00165008463889934,0.0273764990055586,0.615457689245586,0.0151364149312606,0.00550516518324512,0.0584116520221384,0.00124431079286864
0.109090909090909,0.0018076326693681,0.0273990149411105,0.614832375065659,0.0151004147066748,0.00555012927872484,0.0586207812642048,0.00125863672722727
0.109090909090909,0.00198022318997309,0.0274248666563658,0.614142423986059,0.0150647338148772,0.00559931693305752,0.0588668785839887,0.00127223058130869
0.109090909090909,0.00216929243897653,0.0274563411782514,0.613310089634264,0.0150313239547868,0.00565134092144975,0.0591398943951242,0.00128847488459798
0.109090909090909,0.00237641378488489,0.0274920813591103,0.612390029423107,0.0150009439889897,0.00570279435323946,0.0594165654247973,0.00130738432385914
0.109090909090909,0.00260331081947407,0.0275341352932234,0.611322244349038,0.0149728340802719,0.00575345885308602,0.0596879841499443,0.00132913302491192
0.109090909090909,0.00285187170092057,0.0275808617116556,0.610137981057443,0.0149474461947247,0.00580199284496416,0.0599144140241491,0.00135014907573121
0.109090909090909,0.00312416486639682,0.0276394559686559,0.608627709294303,0.0149289798062959,0.00585349712854935,0.0602541056756647,0.00137521428005531
0.109090909090909,0.00342245624488564,0.0277076762462055,0.606864370488783,0.0149203937781947,0.00590967393995299,0.0607565459308108,0.00140679260613978
0.109090909090909,0.00374922811345289,0.0277825218077843,0.604944390909664,0.0149141238430097,0.00596924429908497,0.0613355294447413,0.00144416374423614
0.109090909090909,0.00410719975389347,0.0278660046141873,0.602816824995851,0.0149196035911179,0.00603175147141203,0.0619674057213735,0.00148443048482041
0.109090909090909,0.00449935008164837,0.0279590640954296,0.600448241786764,0.0149305109089505,0.00609782763688462,0.0626803082551293,0.00153123738242125
0.109090909090909,0.00492894243530241,0.0280595658137491,0.597908197249694,0.0149448421700508,0.00616208582380621,0.0633980659657588,0.00157812545791216
0.109090909090909,0.00539955173295261,0.028161538274869,0.595376856916885,0.014966325457411,0.00622309670749944,0.0641048861990818,0.00162465383844329
0.109090909090909,0.00591509422143265,0.028269060171335,0.592749090830255,0.0150005532953069,0.00628110355833001,0.064708521699988,0.00166917769405604
0.109090909090909,0.00647986006595653,0.0283906043909279,0.589744862687276,0.015049000969168,0.00633798470182492,0.0653190910563078,0.00171502926023713
0.109090909090909,0.00709854905138069,0.0285266626166009,0.58635156272165,0.0151101319971288,0.00639829952950627,0.0660978982133089,0.00176203691955341
0.109090909090909,0.00777630969217842,0.028680905323487,0.582446881590097,0.0151880376043858,0.00645691775574451,0.066873175264608,0.00181014233558872
0.109090909090909,0.00851878207658596,0.0288419481409766,0.578399575976155,0.0152808833137238,0.00651271387266615,0.0676635122984167,0.00186072094864976
0.109090909090909,0.00933214480145438,0.0290104530186875,0.57420008433798,0.0153857065030411,0.0065642099119656,0.0684981179944732,0.00191052707009493
0.109090909090909,0.0102231663883829,0.0291876769378244,0.569826151605803,0.0155021927797735,0.00660935577448857,0.0692648192730882,0.00195486429756447
0.109090909090909,0.0111992616090005,0.029360767637516,0.565728482916325,0.0156234595398034,0.0066486235163513,0.0697771098621233,0.00198878764322769
0.109090909090909,0.0122685531881157,0.0295284311836618,0.562004969290059,0.0157497838614331,0.00668554836341066,0.0700173956178261,0.00202009760339993
0.109090909090909,0.0134399393982062,0.0297039752102823,0.558245387902595,0.0158889929383979,0.00671355186774372,0.0700472920584161,0.002051238534886
0.109090909090909,0.0147231681077464,0.0298921103284504,0.554277128960512,0.0160445298218475,0.00672854110654396,0.0698203099982151,0.0020767973785644
0.109090909090909,0.0161289178995771,0.030082819821645,0.550485376309093,0.0162180167274989,0.00673009437496103,0.0690941661403783,0.00209312042620098
0.109090909090909,0.0176688869343569,0.0302755972907758,0.546974729796403,0.0164064346939231,0.00673975841597267,0.0684346186324065,0.00211267742185027
0.109090909090909,0.0193558902985843,0.0304780392697929,0.543488222871152,0.0166151500683103,0.00676179368361622,0.0682065671728161,0.00213737614981029
0.109090909090909,0.0212039666472893,0.0306992113563275,0.53976456042036,0.0168438501479756,0.00678596063151968,0.068045113691503,0.00215554345963864
0.109090909090909,0.0232284950288359,0.0309445029754001,0.535605051648062,0.0170955113219384,0.00681114268868051,0.0678761324620334,0.00217648682366638
0.109090909090909,0.0254463228640114,0.0312118574833741,0.531095295033156,0.0173763398221935,0.00683600928551167,0.0675467295354388,0.00220400355194836
0.109090909090909,0.0278759061444007,0.031502274530681,0.526247727063138,0.0176835184005361,0.00686017284675693,0.0673035559455191,0.00222882121556627
0.109090909090909,0.0305374630167269,0.0318114359309513,0.521312397930809,0.0180015554723784,0.00688161126805067,0.0668971943351839,0.00224891031905058
0.109090909090909,0.0334531420312331,0.0321252865790722,0.517068447336047,0.0183294910697142,0.00690148261806449,0.0663752398167201,0.00226754586296675
0.109090909090909,0.0366472064542121,0.0324428653554154,0.513791213013274,0.0186809933692821,0.00691734733736749,0.0660357818834615,0.00229184803587992
0.109090909090909,0.0401462361784658,0.0327809946534175,0.510848126225062,0.0190631263397198,0.00693048726356106,0.0656004037389108,0.00230652265786143
0.118181818181818,4.81784424850852e-06,0.0271078652705949,0.628001771638274,0.0155340540862852,0.00468487350910136,0.0489280057990193,0.000945658385090815
0.118181818181818,5.27784602936508e-06,0.0271078652705949,0.628001771638274,0.0155340540862852,0.00468487350910136,0.0489280057990193,0.000945658385090815
