"sigma","C","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
0.00576176916790734,262144,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,524288,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,1048576,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,2097152,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,4194304,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,8388608,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,16777216,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,33554432,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,67108864,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,134217728,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,268435456,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,536870912,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,1073741824,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,2147483648,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,4294967296,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,8589934592,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,17179869184,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,34359738368,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,68719476736,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,137438953472,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,274877906944,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,549755813888,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,1099511627776,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,2199023255552,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,4398046511104,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,8796093022208,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,17592186044416,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,35184372088832,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,70368744177664,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,140737488355328,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,281474976710656,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,562949953421312,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,1125899906842624,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,2251799813685248,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,4503599627370496,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,9007199254740992,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,18014398509481984,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,36028797018963968,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,72057594037927936,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,144115188075855872,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,288230376151711744,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,576460752303423488,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,1152921504606846976,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,2305843009213693952,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,4611686018427387904,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,9223372036854775808,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,18446744073709551616,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,36893488147419103232,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,73786976294838206464,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,1.47573952589676e+20,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,2.95147905179353e+20,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,5.90295810358706e+20,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,1.18059162071741e+21,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,2.36118324143482e+21,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,4.72236648286965e+21,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,9.44473296573929e+21,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,1.88894659314786e+22,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,3.77789318629572e+22,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,7.55578637259143e+22,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,1.51115727451829e+23,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,3.02231454903657e+23,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,6.04462909807315e+23,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,1.20892581961463e+24,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,2.41785163922926e+24,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,4.83570327845852e+24,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,9.67140655691703e+24,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,1.93428131138341e+25,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,3.86856262276681e+25,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,7.73712524553363e+25,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,1.54742504910673e+26,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,3.09485009821345e+26,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,6.1897001964269e+26,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,1.23794003928538e+27,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,2.47588007857076e+27,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,4.95176015714152e+27,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,9.90352031428304e+27,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,1.98070406285661e+28,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,3.96140812571322e+28,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,7.92281625142643e+28,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
0.00576176916790734,1.58456325028529e+29,0.0298396744389769,0.867986630379852,0.0175997115719558,0.00355966914837108,0.0292942071378551,0.00133247971452448
