"alpha","lambda","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
0.1,0.00155839937117309,0.0196546902308498,0.803772444972401,0.0109779968267443,0.00549671047724347,0.0619506154974962,0.00148544550743435
0.1,0.00170719340623292,0.0196529710581658,0.803873058429761,0.0109780636817822,0.00549013203359636,0.0618791336904122,0.00148541379157899
0.1,0.00187019411082748,0.0196545754649829,0.803921233219169,0.0109807300492679,0.00548163304717356,0.0617905538134986,0.00148243527585538
0.1,0.00204875792010679,0.0196613587452865,0.803882717362509,0.0109870084691673,0.00547152555722196,0.0616824783889629,0.00147592668739685
0.1,0.00224437077996312,0.0196725546173351,0.80376660041075,0.0110037117859969,0.0054584802209114,0.061538737541374,0.00146802620512129
0.1,0.00245866051255567,0.0196876123670572,0.803593519522588,0.0110237820428359,0.00544325401226471,0.0613352589282636,0.0014599206522899
0.1,0.00269341036248024,0.0197067407644395,0.803370439883988,0.0110470808449277,0.00542622491714539,0.0610931269877744,0.00145219644511519
0.1,0.00295057383631027,0.0197294720988454,0.803105350339268,0.0110745558622682,0.00540728824950691,0.0608249053733653,0.00144679098519348
0.1,0.00323229095899884,0.0197564018094007,0.802779048145163,0.0111074688238115,0.00538626281989954,0.0605467935018786,0.00144330741649788
0.1,0.0035409060824218,0.0197882794646512,0.802389950524094,0.0111445305411228,0.00536338500556005,0.0602417138690419,0.00143925616318554
0.1,0.00387898739425833,0.0198259343266769,0.801924205444572,0.0111865381093277,0.00533732091628431,0.0598912680531715,0.00143489321115044
0.1,0.00424934828955531,0.0198691721277881,0.801404311563757,0.0112310893808652,0.00531067238193322,0.0594803559360627,0.00143311407562723
0.1,0.00465507078282196,0.0199164840121424,0.800869546262573,0.0112800673287158,0.00528342458948908,0.0590150156723104,0.00142848462005488
0.1,0.00509953115548228,0.0199671458764261,0.800343295831972,0.011333278708404,0.00525494204353335,0.0584975618454082,0.00142339350057249
0.1,0.00558642805211433,0.0200249391951355,0.799784487657179,0.0113908279641309,0.00522685119705215,0.0579415645053651,0.00141647446390837
0.1,0.00611981325928354,0.0200940046628042,0.799121111016464,0.011452287542634,0.00519696183910303,0.057337898017833,0.001411587752246
0.1,0.0067041254231007,0.0201751858434723,0.79836504986057,0.011520153590574,0.00516793045980745,0.0567305419145903,0.0014073936939237
0.1,0.00734422698609058,0.0202727286003962,0.797406309264038,0.0115972807292553,0.00514344212626097,0.0561738724939413,0.00140351679331458
0.1,0.00804544465074679,0.0203858191318352,0.796281161954812,0.0116898436924127,0.00512024006349197,0.0556255247385957,0.00140088016744695
0.1,0.00881361370649661,0.0205147112550869,0.795021194838503,0.0117968313808683,0.00510101754507859,0.055129649543421,0.00140454306574852
0.1,0.00965512658894925,0.0206621051229833,0.793597426683652,0.0119196307007519,0.00508631164692975,0.0546702176697806,0.00141675033592774
0.1,0.0105769860755209,0.0208320929280674,0.791919195981073,0.0120581864086847,0.00507278259089968,0.0541585563707694,0.0014306995321037
0.1,0.0115868635601118,0.0210243159856712,0.790023343306777,0.0122146519303801,0.00505881355092044,0.0536285881767154,0.00143916237361401
0.1,0.0126931628917774,0.0212333187323078,0.788052562903892,0.0123868401419057,0.00504741760285754,0.0530868477724681,0.00145080184714942
0.1,0.0139050903086356,0.0214613232214045,0.786007847293238,0.0125754345101453,0.00504298231344402,0.0526449221779897,0.00146089994120915
0.1,0.0152327310489779,0.0217172125176747,0.783715246244693,0.0127893260372881,0.00504766980307111,0.0523306811572273,0.00147573972803196
0.1,0.016687133277113,0.0219949074752871,0.78141784580349,0.0130178757026748,0.00505632521097047,0.0519843426730418,0.00149445349964561
0.1,0.0182804000223465,0.0222969949289896,0.77910786867461,0.0132617979561684,0.005066623667481,0.0515359106185402,0.00150899909750395
0.1,0.0200257898961792,0.0226328464401508,0.776547409115274,0.0135232100168731,0.00508151169796992,0.0510330342926939,0.00152720912494061
0.1,0.0219378274258593,0.0230003229565838,0.773862016212312,0.0138115847096466,0.00510358347979115,0.0505766379571647,0.00155198796907566
0.1,0.0240324239224445,0.0233971891393659,0.771149841052128,0.0141212263693042,0.00513308548589114,0.0501374117752678,0.00158156448117556
0.1,0.0263270098891965,0.023824152461953,0.768449218686964,0.0144472263761671,0.00516469035149386,0.0495554886546774,0.00160466547486885
0.1,0.0288406800721643,0.0242804601304127,0.765857223721367,0.0147870715199372,0.00520164290836652,0.0490460639422369,0.00162292809302095
0.1,0.0315943523600174,0.0247709856213185,0.763355288018454,0.0151561311694063,0.00524493095610522,0.0486316951635844,0.00164424703461122
0.1,0.0346109418554369,0.02530078064358,0.7608063099397,0.015560427971143,0.0052925999471673,0.0481984614230091,0.00166613521912386
0.1,0.0379155515666273,0.0258738815568007,0.758169035149639,0.0160002263388962,0.0053451031119572,0.0478272354022847,0.00169346504024153
0.1,0.0415356813058165,0.026492185490163,0.755395687762428,0.0164765662796537,0.00540220806357517,0.0475095864479335,0.00171952543700654
0.1,0.0455014565331251,0.027157151668992,0.752423209628182,0.0169943238531019,0.00546466501749944,0.0472942767196903,0.00174327809707788
0.1,0.0498458790501637,0.0278698848213999,0.749250625664869,0.0175529728157819,0.00553146793597484,0.0470841126408497,0.00177889256756136
0.109090909090909,1.63110058878789e-05,0.0199248644077235,0.798545210957808,0.0111597304281533,0.00550336919316433,0.0618715958784797,0.00136890256906244
0.109090909090909,1.78683604574686e-05,0.0199248644077235,0.798545210957808,0.0111597304281533,0.00550336919316433,0.0618715958784797,0.00136890256906244
0.109090909090909,1.95744093057616e-05,0.0199248644077235,0.798545210957808,0.0111597304281533,0.00550336919316433,0.0618715958784797,0.00136890256906244
0.109090909090909,2.14433495776795e-05,0.0199248644077235,0.798545210957808,0.0111597304281533,0.00550336919316433,0.0618715958784797,0.00136890256906244
0.109090909090909,2.3490733943896e-05,0.0199248644077235,0.798545210957808,0.0111597304281533,0.00550336919316433,0.0618715958784797,0.00136890256906244
0.109090909090909,2.57336000247506e-05,0.0199243967283898,0.79855354637097,0.0111594843096394,0.0055038991920461,0.0618806363316301,0.00136918325434461
0.109090909090909,2.81906121713969e-05,0.0199208428956246,0.798616775512453,0.0111575852300813,0.00550795225891144,0.0619500158406558,0.0013713653139646
0.109090909090909,3.08822167840396e-05,0.019917230635706,0.79868052450354,0.011155599780382,0.00551214484528618,0.0620224310072368,0.00137370318151426
0.109090909090909,3.38308124597621e-05,0.0199137397679523,0.798742238706413,0.0111535678762352,0.00551617246846829,0.0620916476597275,0.00137608038258545
0.109090909090909,3.70609363858589e-05,0.0199102769234996,0.798803049227374,0.0111513529317965,0.00552013855186835,0.0621603273084541,0.00137863625590443
0.109090909090909,4.05994685297705e-05,0.0199064084351478,0.798869417262998,0.011148881621808,0.00552368243480358,0.0622240202192542,0.00138088114563047
0.109090909090909,4.44758553248202e-05,0.0199030511539607,0.798921343440764,0.0111461268047196,0.00552514513638743,0.0622645158837115,0.00138191712279749
0.109090909090909,4.87223547131866e-05,0.0198978760557362,0.799012206839333,0.0111424633321291,0.00552338736572511,0.0622749595904508,0.00137996357782945
0.109090909090909,5.33743045852751e-05,0.0198905132995715,0.799136716659156,0.0111368482096843,0.00552579785430117,0.0623466111088769,0.00138240894377776
0.109090909090909,5.84704168493459e-05,0.0198862260814738,0.799214101928646,0.011135079635126,0.0055258960375935,0.0623735587530941,0.00138233735195045
0.109090909090909,6.40530995785461e-05,0.0198830687176883,0.79927896427732,0.0111327436643151,0.00552737835552892,0.0624459330426941,0.00138533104717772
0.109090909090909,7.01688099161386e-05,0.0198784476065881,0.79936535339698,0.0111301584829437,0.00552766451869221,0.062474577535835,0.00138690989461812
0.109090909090909,7.68684406756847e-05,0.019872614884628,0.799482869543158,0.0111280062860027,0.00552884790487054,0.0624904184615109,0.0013894420148158
0.109090909090909,8.42077438533307e-05,0.019866831557781,0.799585004638764,0.0111252475030883,0.00552698913826885,0.0624602104806401,0.00139181474324785
0.109090909090909,9.22477945765224e-05,0.0198631179611278,0.799655599120928,0.0111235895121645,0.00552391811870763,0.0624074391343321,0.00139374337117986
0.109090909090909,0.000101055499349965,0.0198578224550921,0.799759132804644,0.0111213784977231,0.00552210045888205,0.0623709600255213,0.00139591425743808
0.109090909090909,0.000110704152828276,0.0198556833579246,0.799805550649292,0.0111214830959617,0.00551798537628037,0.0622959358646759,0.00139662894316105
0.109090909090909,0.000121274047748601,0.0198511885949574,0.799887351095576,0.0111185254491821,0.00551607788061304,0.0622674055782202,0.00139800678885995
0.109090909090909,0.000132853143098831,0.0198475147039135,0.799967100620872,0.0111154072474055,0.00551362599494247,0.062221103318813,0.00139914084428043
0.109090909090909,0.000145537796081703,0.019842244114335,0.80006811361242,0.0111100838428069,0.00551221614756108,0.0621916447048076,0.00140107140678066
0.109090909090909,0.000159433563965907,0.0198385234904067,0.800142136193925,0.0111073805839629,0.00551128246601995,0.0621780661768415,0.00140337935726749
0.109090909090909,0.000174656082496956,0.0198319946595903,0.800263289178223,0.0111008375586582,0.00551033672454361,0.062147678820973,0.00140513816612491
0.109090909090909,0.000191332028177621,0.0198271085039454,0.800344380246842,0.0110966875600899,0.00551522406872312,0.0622446185998521,0.00141029970380508
0.109090909090909,0.000209600172425715,0.0198214477988308,0.800449146803384,0.0110894524508232,0.00551803997567598,0.0622915218531134,0.00141386319615396
0.109090909090909,0.000229612536381548,0.0198162058617107,0.800550097866254,0.0110825405815694,0.00552064044431524,0.0623214828819317,0.00141844981911087
0.109090909090909,0.000251535655974965,0.019811048607489,0.800640796771983,0.0110777692229364,0.00552323670861859,0.0623695820035471,0.00142173557211234
0.109090909090909,0.000275551967779405,0.0198042293603632,0.800763034321133,0.0110716117537742,0.00552414848249756,0.0623805133085734,0.00142490192747325
0.109090909090909,0.000301861327185595,0.0197980194323047,0.800877772642386,0.0110660277133603,0.00552459295035116,0.0623954739427236,0.00142861288938137
0.109090909090909,0.000330682671528573,0.0197914901156278,0.800998769131309,0.0110603309088033,0.00552628365410233,0.0624314460794674,0.00143323459287007
0.109090909090909,0.000362255842008014,0.0197839554472407,0.801133250212357,0.0110533434803907,0.00552937216421641,0.0624877592279796,0.00143920357622261
0.109090909090909,0.000396843579563243,0.0197754771646604,0.801289929031547,0.011045774142784,0.00553249603156036,0.0625380862465816,0.00144502264641074
0.109090909090909,0.000434733711311918,0.0197663858792346,0.801459315925473,0.011038121871458,0.00553522938044867,0.0625768950458008,0.00145013400678925
0.109090909090909,0.000476241545747159,0.0197566916843719,0.801635772054913,0.0110297764053865,0.00553694480104218,0.0626036891516831,0.00145429069700297
0.109090909090909,0.000521712496625115,0.0197475953803272,0.801804729924997,0.0110210576873921,0.00553652493848504,0.0625725054880162,0.00145732159888213
0.109090909090909,0.00057152495737807,0.0197392788580815,0.801969190936078,0.0110134537986038,0.00553592905590646,0.0625314784669382,0.0014602493107842
0.109090909090909,0.000626093449972922,0.0197309250481669,0.802138123885716,0.01100671099243,0.00553532832933536,0.0624777840524241,0.00146282379993167
0.109090909090909,0.000685872074418769,0.0197223684846525,0.802304828813872,0.0110009721777077,0.00553483478337409,0.0624332306778485,0.00146575032129974
0.109090909090909,0.000751358287629188,0.0197140729269848,0.802466020277209,0.010996304357901,0.00553417989457908,0.0623920053795974,0.00146932061699709
0.109090909090909,0.000823097043085586,0.019705762680817,0.802626899320325,0.0109932380280667,0.00553074107470317,0.0623178699131072,0.00147193097600291
0.109090909090909,0.000901685325750465,0.0196954445061049,0.802835652457094,0.0109901751457442,0.00552741670825261,0.0622650529156434,0.00147649294768914
0.109090909090909,0.000987777119968564,0.0196846562985616,0.803060882506512,0.0109864314535028,0.00552241310149051,0.062197503836993,0.00147868186825486
0.109090909090909,0.00108208885169704,0.0196745227192442,0.80327490825129,0.0109842057576503,0.00551741087767621,0.0621353122691391,0.00147974099647967
0.109090909090909,0.001185405350353,0.0196653842540013,0.803484652009841,0.0109807847860246,0.00551451115284151,0.0621016755405703,0.00148192820417715
0.109090909090909,0.00129858637989087,0.019657695577768,0.803677322076202,0.0109778068640907,0.00551068803800905,0.0620598674703388,0.00148492210908172
0.109090909090909,0.00142257379345884,0.0196524873819054,0.803823404197629,0.0109753017624843,0.00550547118361749,0.0620092242458634,0.00148740195495821
0.109090909090909,0.00155839937117309,0.0196490432905019,0.803951679405957,0.010974317282566,0.00550024565574619,0.0619571454976449,0.00148855182668073
0.109090909090909,0.00170719340623292,0.0196496300663115,0.804014949447032,0.0109765669382005,0.00549298882560651,0.0618760968370956,0.00148594396482198
0.109090909090909,0.00187019411082748,0.019655876555396,0.803978753572808,0.0109830383906812,0.00548316099428219,0.0617666306046173,0.00148027848001996
0.109090909090909,0.00204875792010679,0.0196646033833691,0.803902135139038,0.0109960497905465,0.00547160083480261,0.0616497140287313,0.00147156038035109
0.109090909090909,0.00224437077996312,0.0196780404536285,0.803748232317033,0.0110162188186414,0.00545676955500528,0.0614550892889989,0.00146379573467967
0.109090909090909,0.00245866051255567,0.0196954503261368,0.803540605261555,0.0110393388567606,0.00544051027614384,0.0612219696660162,0.00145631354753552
0.109090909090909,0.00269341036248024,0.019714854009044,0.803321714755856,0.011064049643108,0.00542270780858116,0.060976012298244,0.00145045738087029
0.109090909090909,0.00295057383631027,0.0197393684413167,0.803020564479216,0.0110952448428074,0.00540257653392731,0.0607182616988963,0.00144705818482417
0.109090909090909,0.00323229095899884,0.0197686362890433,0.802655252584932,0.01113141232735,0.0053807983019042,0.0604383035102585,0.00144319048655299
0.109090909090909,0.0035409060824218,0.019803208313865,0.802216013335359,0.0111724595687125,0.00535558621832,0.0601148886184517,0.00143938831981191
0.109090909090909,0.00387898739425833,0.0198441333470817,0.801701923349194,0.011217525574213,0.00532832951774845,0.0597120075294925,0.00143744812624912
0.109090909090909,0.00424934828955531,0.0198878000614905,0.801191276119768,0.0112646749465136,0.00530143966421913,0.0592638626328099,0.00143348852232016
0.109090909090909,0.00465507078282196,0.0199340813421548,0.800698709942025,0.0113164045083877,0.0052726437456701,0.0587447197271316,0.0014287760255142
0.109090909090909,0.00509953115548228,0.0199864824991259,0.800189678456687,0.0113724717812838,0.00524387489523737,0.0581878779634595,0.00142209831328564
0.109090909090909,0.00558642805211433,0.020049296382127,0.79958619217833,0.0114322441900058,0.00521305182050862,0.0575755408893036,0.00141660104496592
0.109090909090909,0.00611981325928354,0.0201233372143269,0.798896564013259,0.0114975040558204,0.0051831992453982,0.0569795583096835,0.00141338575327792
0.109090909090909,0.0067041254231007,0.0202111180893615,0.798049480439393,0.0115699520192025,0.00515959513358911,0.0564693301289975,0.0014106550053847
0.109090909090909,0.00734422698609058,0.020315278297551,0.797004739506323,0.0116572351755514,0.00513660931079966,0.0559550849896024,0.00140775323282544
0.109090909090909,0.00804544465074679,0.0204356802620857,0.795798230970818,0.0117605591916681,0.00511606971757008,0.0554658708543072,0.00141058454525135
0.109090909090909,0.00881361370649661,0.0205735848728381,0.794434464112614,0.0118781362917306,0.00509959384738394,0.0550178063315785,0.0014195156026997
0.109090909090909,0.00965512658894925,0.0207320104165495,0.792859533513162,0.0120112760878835,0.00508399278670843,0.0545154882350683,0.00143356593567787
0.109090909090909,0.0105769860755209,0.0209131816739725,0.791033117854307,0.0121607277532645,0.00506896410586098,0.0540340500134725,0.00144469501257539
0.109090909090909,0.0115868635601118,0.0211104901354155,0.789136407077002,0.012324195359303,0.00505452772980796,0.0535179049454782,0.00145552657195665
0.109090909090909,0.0126931628917774,0.0213243376044794,0.787192669446027,0.0125027037640836,0.00504692995482927,0.0530840136356021,0.00146740382985095
0.109090909090909,0.0139050903086356,0.0215653439836826,0.785011026129514,0.0127056350372806,0.00504751209539177,0.0527480980744699,0.00148248266293465
0.109090909090909,0.0152327310489779,0.0218282125030806,0.782784110603211,0.0129270866427085,0.0050523823099689,0.0524133251085662,0.00149967802088
0.109090909090909,0.016687133277113,0.0221123281365226,0.780605287995834,0.0131596227422544,0.00505897960101715,0.0519751331535496,0.00151356029368265
0.109090909090909,0.0182804000223465,0.022428291808817,0.778221479373492,0.0134092695132583,0.00507034154853701,0.0514975790345777,0.00153067759642206
0.109090909090909,0.0200257898961792,0.0227751783264122,0.775745813094058,0.0136807176219813,0.00508836675720756,0.0510360674468582,0.00155188831147902
0.109090909090909,0.0219378274258593,0.0231500198326423,0.773270024984286,0.0139730125202262,0.00511298721349722,0.0505549226901766,0.00157664622868761
0.109090909090909,0.0240324239224445,0.0235540082556857,0.770847043256926,0.0142833263395047,0.00513984301036905,0.0499558584095852,0.00160096782154691
0.109090909090909,0.0263270098891965,0.0239875171632901,0.768547488072627,0.0146102583757908,0.00517285851534756,0.0494467901991259,0.00161869890184728
0.109090909090909,0.0288406800721643,0.0244560356907605,0.766326347519448,0.0149562674932871,0.00521262972817067,0.0490208847543666,0.00164011352789962
0.109090909090909,0.0315943523600174,0.0249655526765198,0.764029957870313,0.0153402444386407,0.00525719636205655,0.0485651650674815,0.00165971171568722
0.109090909090909,0.0346109418554369,0.0255189773852154,0.761672315088134,0.0157640884052142,0.00530537438421441,0.0481524954422653,0.00168355422749737
0.109090909090909,0.0379155515666273,0.0261190631880406,0.759188706230991,0.0162284490642133,0.00535945938747539,0.0478144430909078,0.00170965309748183
0.109090909090909,0.0415356813058165,0.0267685187201178,0.756496512071699,0.0167349677252889,0.00541881736610393,0.0475805428823387,0.00173242025385742
0.109090909090909,0.0455014565331251,0.0274687585914969,0.753592444138669,0.0172821210006794,0.00548290827193456,0.0473546192976713,0.00175735732275525
0.109090909090909,0.0498458790501637,0.0282203528218679,0.750494548788677,0.0178745680556961,0.00555157574721462,0.0471270289239484,0.00179381421827922
0.118181818181818,1.63110058878789e-05,0.0199207554356526,0.798591553120132,0.0111493150712999,0.00550143570125874,0.0619458717596399,0.00137084474027661
0.118181818181818,1.78683604574686e-05,0.0199207554356526,0.798591553120132,0.0111493150712999,0.00550143570125874,0.0619458717596399,0.00137084474027661
0.118181818181818,1.95744093057616e-05,0.0199207554356526,0.798591553120132,0.0111493150712999,0.00550143570125874,0.0619458717596399,0.00137084474027661
0.118181818181818,2.14433495776795e-05,0.0199207554356526,0.798591553120132,0.0111493150712999,0.00550143570125874,0.0619458717596399,0.00137084474027661
0.118181818181818,2.3490733943896e-05,0.0199207147548747,0.798592260944876,0.0111492940672223,0.00550148296452009,0.0619466882368305,0.0013708684763185
0.118181818181818,2.57336000247506e-05,0.0199175967790216,0.798647100789475,0.0111476395675511,0.00550508142988425,0.0620086289644231,0.00137271702397273
0.118181818181818,2.81906121713969e-05,0.0199141581977319,0.798708785523994,0.0111458002849585,0.00550889200011361,0.0620725600166086,0.00137472648950306
0.118181818181818,3.08822167840396e-05,0.0199110109193813,0.798763670541739,0.011144096756635,0.00551255379910676,0.0621362648395271,0.00137669273522316
0.118181818181818,3.38308124597621e-05,0.0199075777137097,0.798822913366551,0.0111420941460667,0.00551627228597056,0.0622014233918395,0.00137873726349038
0.118181818181818,3.70609363858589e-05,0.0199049710823842,0.798869604120408,0.0111407290792027,0.00551939854103618,0.0622463333654198,0.00138003630590449
0.118181818181818,4.05994685297705e-05,0.0199083853139569,0.798815251456612,0.0111448412023697,0.00552045566296959,0.0622303539187506,0.00137938688767061
0.118181818181818,4.44758553248202e-05,0.0199047142507834,0.798908950245528,0.0111439163870883,0.00552290928407537,0.0622883335205893,0.00137746975023842
0.118181818181818,4.87223547131866e-05,0.0199015441729435,0.798969145867876,0.0111418369332181,0.00552116889689668,0.0623032206419725,0.0013760100892802
0.118181818181818,5.33743045852751e-05,0.0198891776476812,0.799188254129328,0.0111342962730419,0.00553191328136652,0.0625209663834898,0.00138437168274692
0.118181818181818,5.84704168493459e-05,0.0198835604030916,0.799278900261941,0.0111308207807637,0.00553343789067624,0.0625634691939152,0.00138610233070428
0.118181818181818,6.40530995785461e-05,0.0198792863578249,0.79935467016669,0.0111288436622281,0.00553180116862859,0.0625290554118126,0.00138713667501474
0.118181818181818,7.01688099161386e-05,0.0198750416580002,0.799440175885282,0.0111282287054276,0.00553189010468157,0.0625278896334078,0.00139095167991312
0.118181818181818,7.68684406756847e-05,0.0198701288987684,0.799530335873329,0.0111263360144261,0.00553166226487486,0.0625280877204497,0.00139289094885397
0.118181818181818,8.42077438533307e-05,0.0198657386870414,0.799604028523889,0.0111252834338664,0.00552936939809088,0.0624842047686409,0.00139361246763486
0.118181818181818,9.22477945765224e-05,0.0198609214305741,0.7996974937958,0.0111232290405743,0.00552738425219919,0.062473659999674,0.00139548033511923
0.118181818181818,0.000101055499349965,0.0198557125844706,0.799795672653157,0.0111203920928199,0.00552498826040872,0.0624371834774183,0.00139723954129643
0.118181818181818,0.000110704152828276,0.0198524284670592,0.79985866814057,0.0111181639206066,0.00552075315343147,0.0623698439534216,0.0013990595706266
0.118181818181818,0.000121274047748601,0.0198495746548325,0.799913047831921,0.0111172604567402,0.00551680312616164,0.0622942999977871,0.00139912716787363
0.118181818181818,0.000132853143098831,0.0198452067617246,0.800009537256781,0.0111140606967784,0.00551260050634119,0.0622029141216233,0.00139922738419625
